"TOA5","GlacioClim_bo_Plataforma_Mto","CR1000X","21070","CR1000X.Std.04.02","CPU:PLATAFORMA_V1.CR1X","34573","Plataforma"
"TIMESTAMP","RECORD","Prom_rad_onda_corta_sup","Prom_rad_onda_corta_inf","Prom_rad_onda_larga_sup","Prom_rad_onda_larga_inf","Prom_rad_onda_larga_sup_corregida","Prom_rad_onda_larga_inf_corregida","Prom_rad_TOTAL_sup","Prom_rad_TOTAL_inf","Prom_rad_neta_TOTAL","Prom_rad_neta_TOTAL_onda_corta","Prom_rad_neta_TOTAL_onda_larga","Prom_rad_albedo","Vel_V_prom","Dir_V_prom","Desv_estandar_Dir_V","Prom_Temp_aire","Prom_Temp_CNR4","Prom_RH","Total_precipitacion","Dir_V","PB_mbar","V_bat_Min","PTemp_Avg"
"TS","RN","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","m/s","Deg","Deg","Deg C","Deg C","%","mm","Grados","mbar","Volts",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","WVc","WVc","WVc","Avg","Avg","Avg","Tot","Smp","Smp","Min","Avg"
"2024-01-21 19:00:00",15080,28.88,4.911,-7.234,13.97,333.3,354.5,21.65,18.88,2.767,23.97,-21.2,0.172,2.792,90.7,9.08,4.914,5.195,87.9,0,89.82834,578.6072,13.12,12.09
"2024-01-21 19:15:00",15081,3.608,0.774,-4.664,12.41,334.9,352,-1.055,13.18,-14.24,2.835,-17.07,0.491,2.324,97.6,11.73,4.749,5.003,88.1,0,121.5533,578.6072,13.13,11.98
"2024-01-21 19:30:00",15082,-0.792,0.457,-13.46,11.96,325.4,350.9,-14.25,12.41,-26.66,-1.249,-25.42,-0.277,2.343,111.7,10.62,4.522,4.871,87.8,0,126.0553,578.6072,13.13,11.87
"2024-01-21 19:45:00",15083,-1.951,0.601,-25.56,10.14,312.7,348.4,-27.51,10.74,-38.26,-2.552,-35.7,-0.308,2.109,81.2,15.16,4.656,4.728,86,0,77.84929,578.6072,13.12,11.74
"2024-01-21 20:00:00",15084,-2.852,0.946,-48.3,8.82,288.7,345.8,-51.15,9.76,-60.91,-3.798,-57.12,-0.336,2.16,100.2,15.28,4.421,4.479,86.6,0,119.9951,579.0176,13.12,11.59
"2024-01-21 20:15:00",15085,-1.787,1.131,-28.63,7.05,307.8,343.5,-30.42,8.18,-38.6,-2.918,-35.68,-2.222,3.393,97.1,22.71,4.499,4.367,87,0,92.45152,579.0176,13.12,11.41
"2024-01-21 20:30:00",15086,-0.505,0.313,-7.006,9.02,329.8,345.8,-7.511,9.33,-16.84,-0.818,-16.02,-0.687,3.072,90.9,9.87,4.361,4.431,88.2,0,90.22144,579.0176,13.13,11.21
"2024-01-21 20:45:00",15087,-0.572,0.366,-4.517,8.7,332.4,345.6,-5.089,9.06,-14.15,-0.938,-13.22,-1.329,1.858,86.5,20.33,4.279,4.454,88.4,0,40.06248,579.0176,13.12,11.01
"2024-01-21 21:00:00",15088,-0.564,0.372,-2.835,8.54,333.9,345.3,-3.399,8.91,-12.31,-0.936,-11.37,1.757,1.293,97.5,25.56,4.236,4.434,88.5,0,100.9028,579.6601,13.13,10.8
"2024-01-21 21:15:00",15089,-2.949,0.462,-55.02,6.529,280.4,342,-57.97,6.991,-64.96,-3.411,-61.55,-0.144,2.077,110.3,16.02,3.943,4.163,88.6,0,94.46943,579.6601,13.12,10.59
"2024-01-21 21:30:00",15090,-1.724,1.129,-32.23,5.741,301.9,339.9,-33.96,6.869,-40.83,-2.853,-37.97,-0.832,1.348,96.9,32.89,3.899,3.884,88.8,0,270.4779,579.6601,13.13,10.37
"2024-01-21 21:45:00",15091,-3.256,1.029,-55.77,5.359,277.6,338.7,-59.02,6.389,-65.41,-4.286,-61.13,-0.359,0.463,93.4,53.91,3.665,3.728,88.8,0,147.6917,579.6601,13.13,10.15
"2024-01-21 22:00:00",15092,-3.976,1.621,-78.55,3.873,252.3,334.7,-82.5,5.494,-88,-5.597,-82.4,-0.447,1.423,125.9,20.95,3.318,3.202,88.8,0,138.5363,579.948,13.12,9.94
"2024-01-21 22:15:00",15093,-6.149,3.981,-98.1,4.181,231.4,333.6,-104.2,8.16,-112.4,-10.13,-102.3,-0.644,1.487,98.1,29.24,3.37,2.913,87.9,0,68.99717,579.948,13.12,9.72
"2024-01-21 22:30:00",15094,-4.57,3.082,-92.2,2.791,237.1,332.1,-96.8,5.873,-102.6,-7.652,-95,-0.698,1.911,106.7,16.22,3.378,2.888,87.1,0,130.1222,579.948,13.13,9.5
"2024-01-21 22:45:00",15095,-5.32,3.492,-99.5,2.182,229.7,331.4,-104.8,5.674,-110.5,-8.81,-101.7,-0.657,2.05,118.1,13.66,3.333,2.865,86.7,0,99.14676,579.948,13.12,9.27
"2024-01-21 23:00:00",15096,-2.191,1.979,-40.3,3.287,289.4,333,-42.49,5.266,-47.76,-4.169,-43.59,-1.135,1.051,86.5,22.47,3.318,2.965,87,0,119.3651,580.3167,13.12,9.03
"2024-01-21 23:15:00",15097,-1.508,0.731,-26.71,3.462,303.6,333.8,-28.22,4.193,-32.41,-2.239,-30.17,-0.709,0.997,142.4,33.5,3.103,3.096,88.3,0,148.4542,580.3167,13.13,8.8
"2024-01-21 23:30:00",15098,-5.065,2.273,-78.63,2.163,249.1,329.9,-83.7,4.436,-88.1,-7.338,-80.8,-0.449,0.286,97.6,19.97,2.891,2.544,88.6,0,138.047,580.3167,13.13,8.56
"2024-01-21 23:45:00",15099,-4.196,3.032,-77.95,1.455,248.8,328.2,-82.1,4.486,-86.6,-7.228,-79.41,-0.724,1.248,110.2,37,2.842,2.334,88.9,0,81.04227,580.3167,13.13,8.32
"2024-01-22 00:00:00",15100,-4.447,2.852,-74.83,1.048,251.7,327.6,-79.27,3.899,-83.2,-7.298,-75.87,-0.639,1.109,112.5,9.46,2.717,2.304,89,0,114.6556,580.2393,13.12,8.09
"2024-01-22 00:15:00",15101,-5.022,3.943,-88.3,1.236,237.2,326.7,-93.3,5.179,-98.5,-8.97,-89.5,-0.779,1.352,90.9,22.34,2.528,2.067,88.7,0,87.31655,580.2393,13.12,7.847
"2024-01-22 00:30:00",15102,-6.202,5.571,-93,1.413,231.9,326.4,-99.2,6.984,-106.2,-11.77,-94.5,-0.899,1.742,102,13.44,3.037,1.967,86.9,0,101.5839,580.2393,13.13,7.612
"2024-01-22 00:45:00",15103,-9.53,5.632,-96,-0.638,231.7,327.1,-105.6,4.994,-110.6,-15.16,-95.4,-0.598,2.415,113.9,9.41,3.634,2.554,83.8,0,110.8704,580.2393,13.12,7.381
"2024-01-22 01:00:00",15104,-10.29,3.935,-98.3,-3.961,232.6,326.9,-108.6,-0.026,-108.5,-14.23,-94.3,-0.381,3.743,109.5,6.205,3.511,3.202,84.6,0,116.9589,579.8198,13.13,7.149
"2024-01-22 01:15:00",15105,-8.78,3.536,-97.9,-4.308,233.6,327.2,-106.7,-0.772,-105.9,-12.31,-93.6,-0.403,3.769,120.9,8.35,3.752,3.348,84.3,0,123.4965,579.8198,13.13,6.916
"2024-01-22 01:30:00",15106,-7.361,2.451,-94.7,-4.194,235.8,326.4,-102.1,-1.743,-100.4,-9.81,-90.5,-0.333,3.512,108.3,12.97,3.311,3.147,86.1,0,109.4337,579.8198,13.12,6.679
"2024-01-22 01:45:00",15107,-6.259,2.388,-95,-3.272,233.7,325.5,-101.3,-0.884,-100.4,-8.65,-91.8,-0.382,3.226,108.1,8.54,2.886,2.759,87.4,0,120.504,579.8198,13.12,6.444
"2024-01-22 02:00:00",15108,-5.708,2.653,-94.3,-2.299,232.7,324.7,-100,0.354,-100.4,-8.36,-92,-0.466,2.492,114.1,8.17,2.732,2.394,87.3,0,112.6339,579.0966,13.13,6.215
"2024-01-22 02:15:00",15109,-3.787,1.852,-79.66,-1.178,246.3,324.7,-83.4,0.674,-84.1,-5.639,-78.48,-0.511,2.739,83.7,12.96,2.425,2.168,86.9,0,66.14588,579.0966,13.13,5.991
"2024-01-22 02:30:00",15110,-1.308,0.762,-32.29,0.789,294.6,327.7,-33.6,1.552,-35.15,-2.07,-33.08,-0.621,2.412,76.82,33.77,2.373,2.37,88.1,0,43.05106,579.0966,13.12,5.774
"2024-01-22 02:45:00",15111,-1.728,0.698,-31.86,1.294,294.9,328.1,-33.59,1.992,-35.58,-2.426,-33.16,-0.411,1.308,94.8,42,2.321,2.348,88.5,0,119.3426,579.0966,13.12,5.567
"2024-01-22 03:00:00",15112,-2.203,1.652,-34.47,1.919,291.6,328,-36.67,3.571,-40.24,-3.854,-36.38,-0.852,1.188,119.3,37.17,2.259,2.201,88.5,0,114.3017,578.9018,13.13,5.371
"2024-01-22 03:15:00",15113,-1.06,1.887,-11.88,3.576,314.6,330,-12.94,5.462,-18.41,-2.947,-15.46,-2.333,1.501,139.9,20.45,2.521,2.281,87.4,0,168.8468,578.9018,13.12,5.182
"2024-01-22 03:30:00",15114,-2.347,2.54,-18.96,3.824,308.7,331.5,-21.31,6.365,-27.67,-4.888,-22.78,-1.131,1.246,127.5,22.24,2.962,2.529,87.1,0,147.0139,578.9018,13.13,5.007
"2024-01-22 03:45:00",15115,-4.034,2.867,-48.98,1.679,278.6,329.3,-53.02,4.546,-57.56,-6.9,-50.66,-0.754,1.437,82.1,42.04,3.052,2.528,86.9,0,130.7373,578.9018,13.12,4.846
"2024-01-22 04:00:00",15116,-1.937,1.458,-20.22,2.278,308.1,330.6,-22.16,3.736,-25.9,-3.394,-22.5,-0.72,1.49,101.2,33.35,2.894,2.674,86.7,0,146.5302,578.428,13.13,4.699
"2024-01-22 04:15:00",15117,-1.06,0.429,-11.62,3.507,316.3,331.4,-12.68,3.936,-16.61,-1.489,-15.12,-0.411,1.387,115.1,14.37,2.534,2.582,87.1,0,114.379,578.428,13.13,4.566
"2024-01-22 04:30:00",15118,-1.03,0.623,-13.54,3.949,314.1,331.6,-14.57,4.572,-19.14,-1.653,-17.49,-0.608,1.036,114.7,13.71,2.454,2.528,87.6,0,123.7638,578.428,13.12,4.445
"2024-01-22 04:45:00",15119,-0.888,1.165,-10.08,4.216,317.8,332.1,-10.97,5.38,-16.35,-2.052,-14.3,-1.315,1.401,102,14.13,2.545,2.572,87,0,78.84937,578.428,13.13,4.337
"2024-01-22 05:00:00",15120,-0.853,1.191,-8.98,3.985,319.5,332.4,-9.83,5.176,-15.01,-2.044,-12.96,-1.406,1.644,123,14.04,2.744,2.697,87,0,134.931,578.4948,13.12,4.24
"2024-01-22 05:15:00",15121,-0.91,1.571,-9.83,3.423,319.7,332.9,-10.73,4.993,-15.73,-2.48,-13.25,-1.813,1.218,133.2,11.61,3.091,2.918,87.9,0,207.8637,578.4948,13.12,4.153
"2024-01-22 05:30:00",15122,-2.485,1.302,-34.85,2.021,294.4,331.3,-37.34,3.324,-40.66,-3.787,-36.87,-0.548,1.335,166.8,75.46,2.99,2.871,87.6,0,123.3938,578.4948,13.13,4.075
"2024-01-22 05:45:00",15123,-1.343,1.855,-19.31,3.259,309.4,332,-20.65,5.114,-25.77,-3.198,-22.57,-1.457,0.554,96,17.07,2.976,2.752,88.3,0,92.65226,578.4948,13.13,4.008
"2024-01-22 06:00:00",15124,-1.345,1.125,-18.24,3.099,310.5,331.9,-19.59,4.224,-23.81,-2.47,-21.34,-0.928,1.142,101.4,20.33,2.867,2.768,87.4,0,103.7844,578.8801,13.12,3.947
"2024-01-22 06:15:00",15125,-1.083,1.045,-14.02,3.632,314.4,332,-15.1,4.678,-19.78,-2.129,-17.65,-0.992,0.687,91.3,32.68,2.695,2.693,87.2,0,38.11,578.8801,13.13,3.892
"2024-01-22 06:30:00",15126,-0.156,1.215,-13.35,3.864,314.7,331.9,-13.51,5.079,-18.59,-1.371,-17.22,0.446,0.802,111.4,16.6,2.635,2.609,87.2,0,85.89854,578.8801,13.12,3.843
"2024-01-22 06:45:00",15127,4.437,1.242,-2.456,3.219,325.8,331.5,1.982,4.46,-2.479,3.196,-5.674,0.33,1.064,94.6,31.77,2.612,2.664,87.9,0,112.9297,578.8801,13.13,3.798
"2024-01-22 07:00:00",15128,18.54,3.197,-13.81,4.075,314.5,332.4,4.728,7.272,-2.544,15.34,-17.89,0.173,0.092,18.84,26.87,2.531,2.676,88.4,0,92.59525,579.335,13.12,3.757
"2024-01-22 07:15:00",15129,35.96,5.861,-25.09,4.447,302.6,332.1,10.88,10.31,0.569,30.1,-29.53,0.164,1.202,105.6,9.23,2.426,2.533,88.5,0,93.69311,579.335,13.12,3.722
"2024-01-22 07:30:00",15130,54.49,8.71,-27.79,5.214,299.9,332.9,26.7,13.93,12.77,45.78,-33.01,0.16,1.339,94.9,10.26,2.447,2.545,88.3,0,111.9495,579.335,13.13,3.693
"2024-01-22 07:45:00",15131,71.28,10.33,-20.98,5.719,307.8,334.5,50.31,16.05,34.26,60.95,-26.69,0.146,1.536,110.3,12.11,2.66,2.766,87.5,0,112.0272,579.335,13.12,3.671
"2024-01-22 08:00:00",15132,107.3,15.77,-18.22,6.326,311.9,336.4,89.1,22.1,66.99,91.5,-24.54,0.147,1.945,110.3,9.36,2.82,3.047,87.6,0,125.3963,579.9694,13.13,3.655
"2024-01-22 08:15:00",15133,180,24.81,-42.53,6.916,289,338.4,137.5,31.72,105.8,155.2,-49.45,0.138,2.374,122.7,10.77,3.049,3.343,87,0,122.1903,579.9694,13.11,3.788
"2024-01-22 08:30:00",15134,227.6,31.61,-48.05,6.926,286,340.9,179.6,38.53,141.1,196,-54.98,0.139,3.332,125.9,13.49,3.608,3.864,87.4,0,123.9908,579.9694,13.11,3.998
"2024-01-22 08:45:00",15135,269.6,36.88,-52.25,7.964,284.5,344.7,217.3,44.84,172.5,232.7,-60.21,0.137,3.51,112.8,14.38,4.083,4.428,87.2,0,126.6177,579.9694,13.11,4.194
"2024-01-22 09:00:00",15136,272,36.54,-36.48,9.51,301.9,347.9,235.6,46.05,189.5,235.5,-45.99,0.134,4.236,97.7,9.72,4.385,4.758,86.7,0,96.32768,580.9764,13.11,4.38
"2024-01-22 09:15:00",15137,277.2,38.73,-22.25,12.16,314.9,349.3,254.9,50.89,204,238.5,-34.41,0.14,4.87,99.8,8.29,4.028,4.514,87,0,95.6877,580.9764,13.11,4.559
"2024-01-22 09:30:00",15138,306.1,50.97,-13.89,13.87,322.5,350.3,292.2,64.84,227.4,255.2,-27.76,0.166,5.032,93.4,8.67,4.065,4.352,87.1,0,89.32952,580.9764,13.11,4.732
"2024-01-22 09:45:00",15139,389.2,61.95,-26.63,16.4,312.1,355.1,362.6,78.35,284.2,327.3,-43.02,0.159,4.17,91.6,8.45,4.359,4.832,87.1,0,91.15614,580.9764,13.11,4.911
"2024-01-22 10:00:00",15140,435.5,69.24,-27.32,18.63,313.1,359,408.2,87.9,320.4,366.3,-45.95,0.159,4.853,94.4,6.083,4.732,5.173,86.7,0,94.98477,581.1066,13.11,5.104
"2024-01-22 10:15:00",15141,292,42.57,-21.33,18.4,316.8,356.5,270.6,60.97,209.7,249.4,-39.73,0.145,5.354,98.8,8.21,4.454,4.713,86.7,0,86.82973,581.1066,13.11,5.319
"2024-01-22 10:30:00",15142,265.9,37.77,-13.24,17.19,322.8,353.3,252.6,54.96,197.7,228.1,-30.43,0.142,6.119,89.4,5.534,4.276,4.29,86.8,0,93.2334,581.1066,13.11,5.527
"2024-01-22 10:45:00",15143,421.9,60.97,-13.75,18.93,323.2,355.8,408.1,79.9,328.2,360.9,-32.68,0.145,6.178,92.8,6.752,4.4,4.462,87.6,0,88.02171,581.1066,13.11,5.718
"2024-01-22 11:00:00",15144,438.8,62.77,-15.19,21.46,323.1,359.8,423.6,84.2,339.3,376,-36.66,0.144,6.892,94.4,6.547,4.545,4.746,87.2,0,94.92387,581.068,13.11,5.913
"2024-01-22 11:15:00",15145,494.8,67.74,-32.28,23.1,307.2,362.6,462.5,90.8,371.6,427,-55.39,0.137,6.929,97.8,10.32,4.779,4.99,87.3,0,101.943,581.068,13.11,6.113
"2024-01-22 11:30:00",15146,505.9,68.85,-44.4,23.82,297.2,365.4,461.5,92.7,368.9,437.1,-68.21,0.136,6.395,100.9,10.72,5.262,5.411,85.8,0,99.60028,581.068,13.11,6.312
"2024-01-22 11:45:00",15147,421.7,55.9,-41.13,21.44,300.8,363.4,380.5,77.34,303.2,365.8,-62.57,0.133,7.341,91.8,5.558,5.235,5.5,85.3,0,90.93921,581.068,13.11,6.513
"2024-01-22 12:00:00",15148,227.6,29.03,-22.29,19.48,313.8,355.6,205.3,48.5,156.8,198.6,-41.77,0.127,7.487,93.5,6.741,4.021,4.287,87.4,0,94.76536,581.1931,13.11,6.711
"2024-01-22 12:15:00",15149,186.5,22.46,-13.02,17.55,319.2,349.7,173.5,40.01,133.5,164.1,-30.57,0.118,5.512,100.4,17.6,3.33,3.481,87.5,0,116.4212,581.1931,13.11,6.891
"2024-01-22 12:30:00",15150,558.6,74.18,-29.34,24.85,307.1,361.2,529.2,99,430.2,484.4,-54.19,0.133,2.938,115.9,17,3.697,4.353,86.6,0,129.353,581.1931,13.11,7.049
"2024-01-22 12:45:00",15151,631.2,86.7,-46.18,27.06,297.8,371,585.1,113.8,471.3,544.5,-73.25,0.137,3.047,110.8,12.42,4.715,5.906,83.7,0,121.3677,581.1931,13.11,7.206
"2024-01-22 13:00:00",15152,553,75.09,-42.34,25.63,307.2,375.1,510.6,100.7,409.9,477.9,-67.97,0.136,3.703,83.2,10.91,5.583,7.018,81.9,0,85.59184,580.8809,13.11,7.376
"2024-01-22 13:15:00",15153,446.8,61.74,-28.83,24.68,318.8,372.3,417.9,86.4,331.5,385,-53.51,0.139,4.476,94.7,9.3,5.501,6.645,85.6,0,91.69894,580.8809,13.11,7.566
"2024-01-22 13:30:00",15154,396.9,58.54,-13.79,26.75,326.8,367.3,383.1,85.3,297.8,338.3,-40.54,0.148,5.399,89.2,7.548,4.685,5.211,87.2,0,77.46539,580.8809,13.11,7.756
"2024-01-22 13:45:00",15155,366.2,50.81,-13.3,26.46,324.6,364.4,352.9,77.27,275.6,315.4,-39.76,0.139,4.661,95.1,9.37,4.172,4.666,87.2,0,89.61922,580.8809,13.11,7.939
"2024-01-22 14:00:00",15156,567.3,77.88,-24.84,31.72,315.3,371.9,542.5,109.6,432.9,489.4,-56.56,0.137,3.865,103.6,7.943,4.302,5.133,87.3,0,123.1447,580.6533,13.11,8.11
"2024-01-22 14:15:00",15157,506.4,69.7,-37.43,31.14,306.6,375.2,468.9,100.8,368.1,436.6,-68.57,0.138,3.307,97.7,7.899,4.911,5.92,87.6,0,92.32671,580.6533,13.11,8.29
"2024-01-22 14:30:00",15158,488.6,69.39,-36.75,28.4,312.3,377.4,451.8,97.8,354,419.2,-65.15,0.142,1.199,21.66,80.4,5.336,6.92,87.5,0,273.3709,580.6533,13.11,8.49
"2024-01-22 14:45:00",15159,467.5,63.78,-49.17,25.07,305.9,380.1,418.4,88.8,329.5,403.8,-74.24,0.136,1.259,51.02,42.81,5.732,8.12,86.8,0,86.51606,580.6533,13.11,8.73
"2024-01-22 15:00:00",15160,436.6,58.15,-54.93,24.72,297.4,377.1,381.7,82.9,298.8,378.5,-79.65,0.133,1.868,115,19.38,5.267,7.59,86.6,0,117.5581,579.795,13.11,8.96
"2024-01-22 15:15:00",15161,444.2,60.41,-65.67,23.99,286.9,376.5,378.5,84.4,294.1,383.8,-89.7,0.136,2.041,107.3,15.81,5.437,7.625,85.2,0,81.13778,579.795,13.11,9.18
"2024-01-22 15:30:00",15162,508.8,70.58,-67.41,27.03,285.2,379.6,441.4,97.6,343.7,438.2,-94.4,0.139,2.618,101.5,11.11,5.991,7.636,85.7,0,94.48517,579.795,13.11,9.4
"2024-01-22 15:45:00",15163,603.1,84.9,-68.41,30.58,286.9,385.9,534.7,115.5,419.2,518.2,-99,0.141,2.419,93.1,13.85,6.51,8.18,83.6,0,86.86649,579.795,13.11,9.62
"2024-01-22 16:00:00",15164,557.4,78.56,-74.83,28.64,284.8,388.3,482.6,107.2,375.4,478.9,-103.5,0.141,1.839,88.3,14.94,7.479,9.03,78.92,0,69.4959,579.2675,13.11,9.87
"2024-01-22 16:15:00",15165,440,61.32,-78.66,24.46,279.8,382.9,361.3,85.8,275.5,378.7,-103.1,0.139,1.979,91.6,19.08,7.422,8.79,77.68,0,124.4849,579.2675,13.11,10.13
"2024-01-22 16:30:00",15166,511.9,72.23,-81.5,25.7,277.9,385.2,430.4,97.9,332.5,439.7,-107.2,0.141,1.571,91.7,17.3,6.961,8.99,78.45,0,108.8549,579.2675,13.11,10.4
"2024-01-22 16:45:00",15167,403.1,55.5,-83.1,22.98,275,381.1,319.9,78.48,241.5,347.6,-106.1,0.138,1.953,101.8,18.74,6.672,8.73,81.3,0,103.9394,579.2675,13.11,10.66
"2024-01-22 17:00:00",15168,330.2,46.95,-73.78,20.33,282.9,377,256.4,67.28,189.2,283.3,-94.1,0.142,1.274,51.11,35.02,6.738,8.44,83,0,31.76169,579.0416,13.11,10.92
"2024-01-22 17:15:00",15169,376.9,52.88,-80.6,19.6,275.5,375.8,296.3,72.48,223.8,324,-100.2,0.14,1.529,75.06,14.71,6.45,8.34,83.9,0,85.03943,579.0416,13.12,11.03
"2024-01-22 17:30:00",15170,462.7,74.49,-90,22.51,268.6,381.2,372.7,97,275.7,388.2,-112.5,0.162,1.187,90.9,18.86,6.738,8.83,83.8,0,101.117,579.0416,13.12,11.08
"2024-01-22 17:45:00",15171,449.1,61.97,-91.6,19.29,267.9,378.8,357.4,81.3,276.2,387.1,-110.9,0.138,2.145,103.3,9.43,6.179,9.01,86.5,0,92.76601,579.0416,13.12,11.19
"2024-01-22 18:00:00",15172,295.3,41.17,-93.9,16.22,262,372,201.4,57.38,144,254.1,-110.1,0.139,1.258,97.3,14.1,5.862,8.28,88,0,108.2918,578.6052,13.12,11.38
"2024-01-22 18:15:00",15173,212.7,28.19,-100.8,13.07,251,364.8,111.9,41.26,70.68,184.5,-113.9,0.132,1.336,102.6,9.97,5.53,7.47,87.2,0,106.839,578.6052,13.12,11.6
"2024-01-22 18:30:00",15174,57.37,8.44,-98.2,10.11,248.6,356.9,-40.79,18.55,-59.35,48.93,-108.3,0.149,1.135,108.1,20.1,5.557,6.466,86.6,0,62.61453,578.6052,13.12,11.84
"2024-01-22 18:45:00",15175,43.07,9.8,-93.3,11.29,248.7,353.3,-50.2,21.09,-71.29,33.27,-104.6,0.23,0.23,54.17,37.65,5.65,5.503,85.6,0,105.7113,578.6052,13.13,12.06
"2024-01-22 19:00:00",15176,24.64,8.18,-90.7,10.33,248.9,349.9,-66.06,18.51,-84.6,16.45,-101,0.345,0.661,100.8,14.5,5.638,5.004,85.1,0,85.09573,578.8826,13.12,12.25
"2024-01-22 19:15:00",15177,3.75,5.278,-88.1,9.31,249.5,346.9,-84.4,14.59,-98.9,-1.528,-97.4,0.151,0.483,7.4,42.52,5.473,4.61,85.4,0,59.35194,578.8826,13.12,12.39
"2024-01-22 19:30:00",15178,-4.074,4.512,-85.1,8.43,250.6,344.1,-89.2,12.94,-102.1,-8.59,-93.5,-1.149,0.431,94.7,11.22,5.226,4.201,86.5,0,126.7152,578.8826,13.12,12.48
"2024-01-22 19:45:00",15179,-4.518,3.957,-83.5,7.745,251,342.2,-88,11.7,-99.7,-8.47,-91.2,-0.877,0.904,116.8,23.82,4.853,3.946,88.2,0,102.2959,578.8826,13.12,12.5
"2024-01-22 20:00:00",15180,-4.748,3.878,-83.1,7.245,250,340.3,-87.8,11.12,-98.9,-8.63,-90.3,-0.82,0.919,88.5,19.31,4.467,3.67,88.5,0,102.6294,579.2469,13.12,12.46
"2024-01-22 20:15:00",15181,-4.9,4.088,-85.2,6.284,247.3,338.8,-90.1,10.37,-100.5,-8.99,-91.5,-0.834,1.248,107.5,10.88,4.34,3.545,88.6,0,129.7344,579.2469,13.12,12.36
"2024-01-22 20:30:00",15182,-4.972,4.438,-87.9,5.46,243.9,337.3,-92.9,9.9,-102.8,-9.41,-93.3,-0.893,1.376,97.9,12.06,4.229,3.407,88.6,0,102.6895,579.2469,13.13,12.21
"2024-01-22 20:45:00",15183,-3.633,3.053,-64.72,4.326,267.4,336.4,-68.36,7.379,-75.73,-6.687,-69.05,-0.839,1.75,62.87,22.91,4.083,3.467,88,0,55.29738,579.2469,13.13,12.03
"2024-01-22 21:00:00",15184,-0.98,1.26,-14.83,4.517,317.7,337.1,-15.81,5.778,-21.59,-2.24,-19.35,-1.716,0.598,95.8,33.11,3.745,3.56,87.7,0,123.9574,579.6948,13.12,11.81
"2024-01-22 21:15:00",15185,-1.167,0.555,-12.6,4.103,320.3,337,-13.77,4.658,-18.42,-1.723,-16.7,-0.592,1.29,109.7,15.45,3.574,3.639,88.1,0,123.0946,579.6948,13.13,11.57
"2024-01-22 21:30:00",15186,-0.436,0.666,-4.113,4.602,328.7,337.4,-4.549,5.268,-9.82,-1.102,-8.71,-1.031,0.753,128.7,32.43,3.546,3.612,88.4,0,123.6916,579.6948,13.13,11.31
"2024-01-22 21:45:00",15187,-0.375,0.268,-0.986,4.688,332.4,338.1,-1.36,4.956,-6.317,-0.643,-5.674,-0.797,1.039,155.6,21.39,3.605,3.742,88.5,0,111.5661,579.6948,13.12,11.04
"2024-01-22 22:00:00",15188,-0.606,0.392,-2.041,5.711,331.1,338.8,-2.647,6.104,-8.75,-0.998,-7.753,-0.713,0.884,147.4,32.8,3.467,3.678,88.6,0,118.0978,580.1345,13.12,10.76
"2024-01-22 22:15:00",15189,-0.342,0.191,-0.737,6.097,332.1,339,-1.079,6.288,-7.367,-0.533,-6.834,-0.728,2.034,108.1,13.83,3.445,3.625,88.7,0,92.9826,580.1345,13.12,10.49
"2024-01-22 22:30:00",15190,-0.273,0.206,-0.669,6.472,332.4,339.5,-0.941,6.677,-7.619,-0.479,-7.14,1.065,1.934,89.6,13.29,3.495,3.661,88.8,0,83.52841,580.1345,13.13,10.21
"2024-01-22 22:45:00",15191,-0.369,0.234,-1.306,7.041,331.8,340.1,-1.675,7.275,-8.95,-0.602,-8.35,-1.159,1.135,88.1,28.82,3.509,3.665,88.8,0,110.1865,580.1345,13.12,9.95
"2024-01-22 23:00:00",15192,-0.412,0.103,-0.864,7.694,331.5,340,-1.276,7.797,-9.07,-0.515,-8.56,-0.615,2.015,102,15.03,3.331,3.517,88.9,0,100.049,580.3004,13.13,9.7
"2024-01-22 23:15:00",15193,-0.825,0.3,-2.953,8.24,328.9,340.1,-3.778,8.54,-12.32,-1.125,-11.19,-0.377,0.702,62.35,20.75,3.167,3.413,88.9,0,73.08955,580.3004,13.12,9.46
"2024-01-22 23:30:00",15194,-1.424,0.306,-10.83,8.1,320,338.9,-12.25,8.41,-20.66,-1.73,-18.93,-0.259,1.274,97.9,23.66,2.952,3.194,89,0,71.15269,580.3004,13.13,9.23
"2024-01-22 23:45:00",15195,-1.116,0.804,-11.17,7.873,318.7,337.8,-12.29,8.68,-20.97,-1.921,-19.05,-0.747,1.399,69.29,7.054,2.882,3.002,89,0,75.45472,580.3004,13.12,9.01
"2024-01-23 00:00:00",15196,-2.229,0.839,-24.04,7.155,305.2,336.4,-26.27,7.994,-34.26,-3.068,-31.19,-0.413,0.764,66.05,20.43,2.737,2.864,89.1,0,54.7018,580.0219,13.12,8.8
"2024-01-23 00:15:00",15197,-4.464,2.147,-50.47,5.176,276.1,331.7,-54.94,7.323,-62.26,-6.611,-55.65,-0.479,0.698,95.7,39.48,2.446,2.304,89.1,0,38.11861,580.0219,13.13,8.6
